playid	id	emolabel	emolevel	tag
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.910.s.2	Vertrouwen	Emotie	betrouwt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.910.s.5	Mededogen	Emotie	mededoogen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.910.s.7	Angst	Emotie	schrik
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.923.s.2	Mededogen	Emotie	mededoogendheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.930.s.2	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1019.s.9	Wrevel	Emotie	wrevlig
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1019.s.9	Walging	Emotie	verächting
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1019.s.9	Mededogen	Emotie	mededoogendheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1035.s.1	Liefde	Emotie	mint
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1035.s.2	Liefde	Emotie	beminnen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1035.s.3	Liefde	Emotie	minnend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1035.s.3	Liefde	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.3	Liefde	Emotie	bemint
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.5	Blijdschap	Emotie	blyhartig
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.5	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.5	Liefde	Emotie	minnevuur
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.5	Angst	Emotie	vreezen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.5	Verdriet	Lichaamswerking	schreijend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.6	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.6	Haat	Emotie	haten
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.7	Liefde	Emotie	bemint
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1063.s.9	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.4	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.4	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.4	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.4	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.4	Liefde	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.10	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.10	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.10	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1086.s.10	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1115.s.1	Verlangen	Emotie	begeert
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1126.s.1	Angst	Emotie	bevreesdheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1190.s.1	Angst	Emotie	vreesde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1209.s.3	Toewijding	Emotie	bemint
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1209.s.3	Trouw	Emotie	bemint
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1229.s.4	Mededogen	Emotie	medelyden
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1229.s.5	Geluk	Emotie	geluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.1	Blijdschap	Emotie	blydschap
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.1	Mededogen	Emotie	mededoogend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.1	Mededogen	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.1	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.1	Blijdschap	Emotie	vreugd
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.1	Geluk	Emotie	geluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.3	Geluk	Emotie	geluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1259.s.6	Liefde	Emotie	minnen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1264.s.1	Wroeging	Emotie	spyt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1288.s.1	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1288.s.4	Verdriet	Lichaamswerking	zuchtende
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1288.s.4	Blijdschap	Emotie	blyden
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1288.s.4	Geluk	Emotie	geluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1299.s.3	Verlangen	Emotie	wenschte
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1299.s.5	Verlangen	Emotie	begeere
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1311.s.1	Verlangen	EmotioneleHandeling	smeekte
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1359.s.2	Woede	Emotie	nyd
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1384.s.5	Angst	Emotie	vreesde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1384.s.9	Mededogen	Emotie	mededoogendheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1384.s.12	Wroeging	Emotie	spyt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1384.s.14	Angst	Lichaamswerking	beef
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1384.s.14	Haat	Emotie	haat
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1384.s.14	Wraakzucht	Emotie	wraak
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1384.s.14	Woede	Emotie	verwoedheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1403.s.1	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1421.s.2	Verdriet	Lichaamswerking	beween
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1421.s.2	Wanhoop	Lichaamswerking	beween
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1421.s.2	Wanhoop	Emotie	zuchten
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1421.s.3	Verdriet	Emotie	spyt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1436.s.1	Haat	Emotie	haat
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1444.s.2	Walging	Lichaamswerking	waarvan ik zuchtend gruw
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1444.s.2	Walging	Emotie	gruw
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1444.s.3	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1459.s.1	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1459.s.1	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1499.s.5	Geluk	Emotie	geluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1499.s.5	Blijdschap	EmotioneleHandeling	juichend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Wanhoop	EmotioneleHandeling	smeek
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Verlangen	EmotioneleHandeling	smeek
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Angst	Emotie	angstig
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Wanhoop	Lichaamswerking	schreit
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Angst	Lichaamswerking	schreit
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Toewijding	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.3	Liefde	Emotie	min
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.3	Verlangen	Emotie	min
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.4	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.4	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Liefde	Lichaamswerking	minnegloed
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Liefde	Emotie	minnegloed
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Verlangen	Lichaamswerking	minnegloed
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Verlangen	Emotie	minnegloed
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1563.s.1	Verlangen	Emotie	begeerte
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1595.s.3	Wrok	Emotie	spyt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.1	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.2	Liefde	Emotie	min
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.2	Geluk	Emotie	geluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.3	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.3	Liefde	Emotie	minnevlam
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.3	Verdriet	Emotie	verdriet
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.4	Haat	Emotie	haat
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.4	Liefde	Emotie	mint
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1629.s.4	Liefde	Lichaamsdeel	ziel
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1636.s.2	Schaamte	Emotie	schaamte
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1643.s.2	Angst	Emotie	vreezen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1665.s.4	Verdriet	Emotie	smarte
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1665.s.4	Mededogen	Emotie	smarte
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1682.s.5	Liefde	Emotie	mint
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1682.s.8	Verdriet	Lichaamswerking	beween
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1682.s.9	Angst	Emotie	vreezend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1682.s.9	Hoop	Emotie	hoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Liefde	Emotie	verliefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Liefde	Emotie	minnen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.1692.s.2	Verdriet	Lichaamswerking	schreijend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1702.s.2	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1717.s.6	Liefde	Emotie	min
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1717.s.6	Woede	Emotie	gramschap
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1717.s.7	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1730.s.1	Verdriet	Emotie	verdriet
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1730.s.3	Mededogen	Emotie	meêdoogendheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1740.s.5	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1761.s.1	Verdriet	Emotie	droefenis
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1761.s.1	Woede	Emotie	gramschap
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1761.s.1	Woede	Emotie	verwoedheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1806.s.2	Woede	Lichaamswerking	woeden
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1815.s.2	Wraakzucht	Emotie	wraak
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1839.s.4	Woede	Emotie	woede
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1849.s.1	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1849.s.1	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1849.s.3	Angst	Emotie	schrik
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1859.s.5	Woede	Lichaamswerking	woede
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1859.s.5	Woede	Emotie	woede
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1884.s.3	Wraakzucht	Emotie	wreken
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1919.s.4	Angst	Emotie	schrik
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1955.s.4	Woede	Emotie	woedend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1964.s.3	Wanhoop	EmotioneleHandeling	smeekt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.1964.s.3	Verlangen	EmotioneleHandeling	smeekt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2001.s.2	Woede	Emotie	boosheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2001.s.2	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2012.s.1	Wroeging	Emotie	berouw
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2033.s.3	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2033.s.3	Bezorgdheid	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.1	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.1	Verlangen	Emotie	zucht
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.2	Blijdschap	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.2	Blijdschap	Emotie	blydschap
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2090.s.1	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2094.s.1	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2115.s.1	Angst	Emotie	bevreesd
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2133.s.1	Angst	Lichaamswerking	zwygend beven
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2151.s.4	Bezorgdheid	EmotioneleHandeling	smeekt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2151.s.4	Verlangen	EmotioneleHandeling	smeekt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2160.s.2	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2190.s.3	Verdriet	Lichaamsdeel	tranen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2190.s.3	Mededogen	Emotie	?
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2201.s.1	Angst	Emotie	schrik
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2209.s.3	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2221.s.1	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2221.s.1	Bezorgdheid	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Verdriet	Lichaamswerking	beween
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Wanhoop	Lichaamswerking	beween
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Angst	Emotie	vreest
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Angst	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.sp.2227.s.1	Angst	Emotie	vreezen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2238.s.3	Mededogen	Emotie	medelyden
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.2	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Liefde	Emotie	minnend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Verlangen	Emotie	minnend
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Liefde	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Verlangen	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2265.s.1	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2280.s.2	Liefde	Emotie	minnen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2280.s.2	Haat	Emotie	haten
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2280.s.2	Verdriet	Lichaamswerking	beweenen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2285.s.2	Liefde	Emotie	min
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.1	Wanhoop	EmotioneleHandeling	smeeken
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.1	Wanhoop	Lichaamswerking	geween
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Verdriet	Lichaamsdeel	tranen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Wanhoop	Lichaamsdeel	tranen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Wanhoop	EmotioneleHandeling	gebeden
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Verlangen	EmotioneleHandeling	gebeden
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.2	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.2	Verdriet	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.7	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.8	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Angst	Lichaamswerking	doorgrief myn bevend hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Angst	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Verdriet	Lichaamswerking	doorgrief myn bevend hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Verdriet	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Blijdschap	EmotioneleHandeling	gejuich
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Woede	Emotie	woede
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Angst	Lichaamswerking	siddering
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.1	Mededogen	Emotie	meêdoogendheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Verlangen	Emotie	beny
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Jaloezie	Emotie	beny
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Angst	Emotie	afgeschrikt
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Bezorgdheid	Emotie	wee
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Angst	Emotie	wee
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2449.s.3	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2472.s.1	Woede	Emotie	razerny
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2472.s.1	Ongeluk	Emotie	ongeluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.4	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.5	Angst	Lichaamswerking	myn tong verstyft van schrik
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.5	Angst	Lichaamsdeel	tong
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.5	Angst	Emotie	schrik
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2491.s.1	Angst	Emotie	angst
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.1	Angst	Lichaamswerking	beef
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.2	Angst	Lichaamswerking	beef
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.8	Mededogen	Emotie	meêdoogendheid
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.8	Schaamte	Emotie	schaamte
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2581.s.4	Woede	Emotie	gramschap
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2581.s.7	Verlangen	Emotie	begeert
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2592.s.3	Liefde	Emotie	liefde
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2592.s.3	Angst	Lichaamswerking	sidder
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Lichaamswerking	myn angstig hart bezwykt in de yslykste ongelukken
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Emotie	angstig
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Emotie	ongelukken
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Lichaamswerking	myn angstig hart bezwykt in de yslykste ongelukken
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Emotie	angstig
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Lichaamsdeel	hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Emotie	ongelukken
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.2	Schaamte	Lichaamswerking	bloos
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.3	Schaamte	Emotie	beschaam
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.6	Schaamte	Lichaamsdeel	tranen
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.9	Liefde	Emotie	min
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2645.s.1	Verdriet	Emotie	smart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2645.s.1	Wroeging	Lichaamswerking	knagend naberouw
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2645.s.1	Wroeging	Lichaamswerking	stervend hart
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2666.s.5	Woede	Emotie	woede
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2666.s.5	Wroeging	Emotie	naberouw
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2675.s.1	Wraakzucht	Emotie	wraak
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2675.s.5	Woede	Emotie	woede
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2734.s.1	Angst	Emotie	vrees
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2734.s.2	Wanhoop	Emotie	wanhoop
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2734.s.3	Angst	Emotie	schrik
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2771.s.1	Geluk	Emotie	geluk
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2784.s.1	Blijdschap	Lichaamswerking	blymoedig adem haal
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2784.s.1	Blijdschap	Emotie	blymoedig
stee033tham01	stee033tham01_01.TEI.2.text.body.div.div.sp.2784.s.1	Blijdschap	Lichaamsdeel	adem
vinc001pefr02	vinc001pefr02_01.TEI.2.text.body.div.sp.278.s.6	Haat	Emotie	haat
vinc001pefr02	vinc001pefr02_01.TEI.2.text.body.div.sp.286.s.1	Woede	Emotie	kwaad
vinc001pefr02	vinc001pefr02_01.TEI.2.text.body.div.sp.302.s.1	Angst	Emotie	vreezen
vinc001pefr02	vinc001pefr02_01.TEI.2.text.body.div.sp.302.s.4	Walging	Emotie	verachten
vinc001pefr02	vinc001pefr02_01.TEI.2.text.body.div.sp.308.s.1	Wrevel	Emotie	moê
vinc001pefr02	vinc001pefr02_01.TEI.2.text.body.div.div.sp.325.s.2	Wraakzucht	Emotie	wreeken
