id	emo-label	emo-level	tag
bren001scha01_01.TEI.2.text.body.div.div.sp.2561.s.1	Verdriet	Lichaamswerking	pijn
bren001scha01_01.TEI.2.text.body.div.div.sp.2569.s.1	Blijdschap	Emotie	verblijden
bren001scha01_01.TEI.2.text.body.div.div.sp.2708.s.2	Liefde	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.2708.s.2	Liefde	Lichaamswerking	mijn hart , waar in de liefde blonk
bren001scha01_01.TEI.2.text.body.div.div.sp.2708.s.2	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.2708.s.2	Verdriet	Emotie	smarten
bren001scha01_01.TEI.2.text.body.div.div.sp.2723.s.1	Angst	Emotie	angst
bren001scha01_01.TEI.2.text.body.div.div.sp.2739.s.3	Liefde	Emotie	beminnen
bren001scha01_01.TEI.2.text.body.div.div.sp.2755.s.1	Woede	Lichaamsdeel	tong
bren001scha01_01.TEI.2.text.body.div.div.sp.2755.s.1	Wraakzucht	Lichaamsdeel	tong
bren001scha01_01.TEI.2.text.body.div.div.sp.2755.s.1	Woede	Lichaamswerking	mijn tong verstijft
bren001scha01_01.TEI.2.text.body.div.div.sp.2755.s.1	Wraakzucht	Lichaamswerking	mijn tong verstijft
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.1	Bedruktheid	Lichaamsdeel	boezem
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.1	Verdriet	Lichaamsdeel	boezem
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.1	Bedruktheid	Lichaamswerking	een foltring doet mijn boezem zwoegen
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.1	Verdriet	Lichaamswerking	een foltring doet mijn boezem zwoegen
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.2	Blijdschap	Emotie	genoegen
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.3	Verdriet	Lichaamsdeel	borst
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.3	Overig	Lichaamsdeel	borst
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.3	Verdriet	Emotie	kwelling
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.3	Overig	Emotie	kwelling
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.3	Verlangen	Emotie	verlangen
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.3	Verdriet	Lichaamswerking	mijn beklemde borst
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1220.s.3	Overig	Lichaamswerking	mijn beklemde borst
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1347.s.1	Walging	Emotie	verächt
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1347.s.1	Verdriet	Emotie	smart
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1347.s.2	Angst	Lichaamswerking	beeven
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1347.s.2	Verdriet	Lichaamswerking	beeven
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1347.s.4	Verdriet	Emotie	smarte
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1347.s.5	Woede	Emotie	woede
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1467.s.1	Blijdschap	Emotie	genoegen
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1467.s.2	Blijdschap	Emotie	vreugd
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1467.s.3	Blijdschap	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1467.s.3	Blijdschap	Emotie	verheugd
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1467.s.5	Blijdschap	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1467.s.5	Blijdschap	Emotie	vreugd
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1486.s.3	Angst	Emotie	vrees
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1486.s.4	Angst	Lichaamswerking	beeven
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.1486.s.9	Angst	Emotie	vrees
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.2	Blijdschap	Emotie	geluk
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.4	Vertrouwen	Emotie	vertrouwen
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.4	Bedruktheid	Emotie	druk
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.4	Verdriet	Emotie	druk
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.5	Berusting	Emotie	verdroeg
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.5	Verdriet	Emotie	smarte
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.5	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.7	Blijdschap	Lichaamsdeel	harte
bren001scha01_01.TEI.2.text.body.div.div.sp.lg.193.s.7	Blijdschap	Emotie	verheugd
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1017.s.3	Woede	Emotie	raazend
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1017.s.3	Woede	Lichaamswerking	raazend
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1017.s.4	Liefde	Emotie	bemin
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1017.s.4	Trots	Emotie	fierheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1017.s.4	Woede	Emotie	woede
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1017.s.5	Liefde	Emotie	beminnen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1080.s.1	Blijdschap	Lichaamswerking	lagchen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1208.s.1	Verdriet	Emotie	treurig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1208.s.2	Verdriet	Emotie	bedroefd
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1208.s.3	Blijdschap	Emotie	vermaak
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1246.s.1	Blijdschap	Emotie	beur
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1246.s.3	Blijdschap	Lichaamswerking	lacht
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1246.s.4	Blijdschap	Emotie	vrolijk
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1246.s.5	Verdriet	Emotie	droefheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1246.s.5	Bedruktheid	Emotie	droefheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1250.s.3	Geluk	Emotie	gelukkig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1267.s.1	Hoop	Emotie	hoop
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1267.s.1	Wanhoop	Emotie	wanhoop
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1296.s.2	Haat	Emotie	haatelijke
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1296.s.2	Verlangen	Emotie	begeerte
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1296.s.3	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1296.s.4	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1296.s.6	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1296.s.6	Blijdschap	Emotie	genot
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1300.s.1	Geluk	Emotie	gelukkig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1313.s.3	Liefde	Emotie	beminnen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1317.s.1	Angst	Lichaamswerking	siddert
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1356.s.7	Wanhoop	Emotie	wanhoop
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1364.s.9	Bedruktheid	Emotie	kwellen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1364.s.9	Verdriet	Emotie	kwellen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1382.s.1	Verwondering	Emotie	verwonderen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1497.s.1	Blijdschap	Emotie	vrolijk
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1503.s.1	Bedruktheid	Lichaamsdeel	hoofd
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1503.s.4	Blijdschap	Emotie	vrolijke
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1503.s.5	Blijdschap	Emotie	vreugde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1503.s.7	Blijdschap	Emotie	vermaak
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1537.s.10	Schaamte	Emotie	schaamen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1601.s.3	Verdriet	Emotie	verdrietig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1601.s.3	Bedruktheid	Emotie	knorrig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1601.s.3	Wrevel	Emotie	knorrig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1601.s.3	Verdriet	Emotie	droefheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1601.s.3	Bedruktheid	Emotie	droefheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1601.s.5	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1601.s.5	Blijdschap	Emotie	genoegen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1620.s.1	Blijdschap	Emotie	vrolijk
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1630.s.1	Bezorgdheid	Emotie	bezorgd
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1655.s.1	Schaamte	Emotie	schaamt
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1712.s.2	Verdriet	Emotie	lijden
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1716.s.2	Verdriet	Emotie	smarten
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1720.s.1	Blijdschap	Lichaamswerking	schreijen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1720.s.1	Ontroering	Lichaamswerking	schreijen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1720.s.3	Blijdschap	Emotie	vreugde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1720.s.3	Blijdschap	Lichaamsdeel	traanen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1739.s.1	Blijdschap	Emotie	vermaak
bren001scha01_01.TEI.2.text.body.div.div.sp.p.1748.s.1	Bezorgdheid	Emotie	zorg
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2058.s.3	Angst	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2058.s.3	Overig	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2058.s.3	Angst	Lichaamswerking	mijn hart wordt te saamen getrokken
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2058.s.3	Overig	Lichaamswerking	mijn hart wordt te saamen getrokken
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.3	Angst	Lichaamsdeel	harte
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.3	Angst	Lichaamswerking	hoe klopt mij het harte !
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.4	Angst	Emotie	angst
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.4	Angst	Lichaamsdeel	ziele
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.5	Angst	Emotie	vreeze
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.5	Hoop	Emotie	wensche
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.5	Angst	Lichaamswerking	beeve
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.5	Hoop	Emotie	hoope
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2088.s.6	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2138.s.3	Angst	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2138.s.3	Angst	Lichaamswerking	wat klopt mijn hart !
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2209.s.2	Angst	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2209.s.2	Angst	EmotioneleHandeling	hij ligt de hand op zijn hart .
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2218.s.2	Angst	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2218.s.2	Angst	Lichaamswerking	hoe vreeslijk klopt mijn hart !
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2369.s.1	Woede	Emotie	raazend
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2375.s.1	Mededogen	Emotie	barmhartig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2480.s.3	Verdriet	EmotioneleHandeling	smeek
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2480.s.3	Verlangen	EmotioneleHandeling	smeek
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2618.s.3	Angst	EmotioneleHandeling	siddert gij
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2623.s.1	Berusting	Lichaamswerking	koelheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2623.s.1	Berusting	Emotie	koelheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2623.s.1	Woede	Lichaamswerking	hitte
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2623.s.1	Woede	Emotie	hitte
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2623.s.2	Wraakzucht	EmotioneleHandeling	wraake
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2623.s.2	Wraakzucht	Emotie	wraake
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2647.s.3	Wanhoop	EmotioneleHandeling	valt hem te voet
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2647.s.3	Verlangen	EmotioneleHandeling	valt hem te voet
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2676.s.2	Woede	Lichaamswerking	kwaadheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2676.s.2	Woede	Emotie	kwaadheid
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2761.s.1	Blijdschap	Lichaamswerking	verrukt mij
bren001scha01_01.TEI.2.text.body.div.div.sp.p.2761.s.1	Woede	Emotie	woede
bren001scha01_01.TEI.2.text.body.div.div.sp.p.430.s.1	Wrevel	EmotioneleHandeling	twist
bren001scha01_01.TEI.2.text.body.div.div.sp.p.434.s.3	Haat	EmotioneleHandeling	vermoorden
bren001scha01_01.TEI.2.text.body.div.div.sp.p.486.s.2	Blijdschap	Emotie	genoegen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.525.s.3	Angst	Emotie	durf
bren001scha01_01.TEI.2.text.body.div.div.sp.p.550.s.1	Angst	Emotie	kleinmoedig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.554.s.3	Liefde	EmotioneleHandeling	bemint
bren001scha01_01.TEI.2.text.body.div.div.sp.p.558.s.3	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Angst	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Blijdschap	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Angst	Lichaamswerking	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Blijdschap	Lichaamswerking	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Angst	Lichaamswerking	angst
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Angst	Emotie	angst
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Blijdschap	Lichaamswerking	vreugde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.571.s.4	Blijdschap	Emotie	vreugde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.668.s.1	Verdriet	Emotie	treurig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.668.s.2	Verdriet	Lichaamsdeel	traanen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.668.s.3	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.668.s.5	Blijdschap	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.668.s.5	Blijdschap	Lichaamswerking	uw hart niet ontvonken ?
bren001scha01_01.TEI.2.text.body.div.div.sp.p.689.s.1	Haat	Emotie	haaten
bren001scha01_01.TEI.2.text.body.div.div.sp.p.694.s.1	Liefde	EmotioneleHandeling	bemin
bren001scha01_01.TEI.2.text.body.div.div.sp.p.717.s.2	Haat	Emotie	haaten
bren001scha01_01.TEI.2.text.body.div.div.sp.p.717.s.3	Liefde	Lichaamswerking	ziek van liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.717.s.3	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.717.s.4	Verlangen	Emotie	begeert
bren001scha01_01.TEI.2.text.body.div.div.sp.p.730.s.3	Woede	Emotie	gramschap
bren001scha01_01.TEI.2.text.body.div.div.sp.p.742.s.1	Verdriet	Emotie	smart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.767.s.1	Liefde	Lichaamsdeel	hart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.767.s.1	Verdriet	Emotie	smart
bren001scha01_01.TEI.2.text.body.div.div.sp.p.767.s.1	Verlangen	Emotie	wenschen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.767.s.1	Liefde	Emotie	wenschen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.767.s.1	Verdriet	Lichaamsdeel	traanen
bren001scha01_01.TEI.2.text.body.div.div.sp.p.767.s.5	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.790.s.2	Geluk	Emotie	gelukkig
bren001scha01_01.TEI.2.text.body.div.div.sp.p.818.s.2	Liefde	Emotie	liefde
bren001scha01_01.TEI.2.text.body.div.div.sp.p.884.s.10	Blijdschap	EmotioneleHandeling	lagch
bren001scha01_01.TEI.2.text.body.div.div.sp.p.884.s.10	Blijdschap	EmotioneleHandeling	lagch
bren001scha01_01.TEI.2.text.body.div.div.sp.p.884.s.10	Blijdschap	EmotioneleHandeling	lagch
bren001scha01_01.TEI.2.text.body.div.div.sp.p.884.s.10	Blijdschap	EmotioneleHandeling	lagch
bren001scha01_01.TEI.2.text.body.div.div.sp.p.979.s.1	Wrevel	Emotie	verveeld
bren001scha01_01.TEI.2.text.body.div.div.sp.p.979.s.4	Angst	Lichaamswerking	siddert
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.1195.s.2	Angst	Emotie	bevreest
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.1195.s.2	Angst	EmotioneleHandeling	bevreest te rug wijkende
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.1890.s.1	Verdriet	Lichaamswerking	schreijende
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.1890.s.1	Beledigd	Lichaamswerking	schreijende
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.1910.s.1	Woede	Emotie	toornig
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.1915.s.1	Berusting	Lichaamswerking	zuchtende
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.2259.s.1	Angst	Emotie	verschrikt
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.2635.s.1	Walging	Emotie	verachting
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.672.s.1	Bedruktheid	EmotioneleHandeling	zuchtende
bren001scha01_01.TEI.2.text.body.div.div.sp.speaker.672.s.1	Verdriet	EmotioneleHandeling	zuchtende
bren001scha01_01.TEI.2.text.body.div.div.stage.1843.s.1	Angst	Emotie	bevreest
bren001scha01_01.TEI.2.text.body.div.div.stage.2244.s.1	Angst	Emotie	verschrikt
bren001scha01_01.TEI.2.text.body.div.div.stage.2244.s.1	Verwondering	Emotie	verschrikt
bren001scha01_01.TEI.2.text.body.div.div.stage.2279.s.2	Angst	Lichaamswerking	sidderende
bren001scha01_01.TEI.2.text.body.div.div.stage.2757.s.1	Woede	Emotie	woede
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.2	Woede	Emotie	boos
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.3	Woede	Lichaamsdeel	ooren
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.3	Woede	EmotioneleHandeling	krabt
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.3	Woede	Emotie	spyt
fres003pefr01_01.TEI.2.text.body.div.div.sp.1068.s.5	Woede	Lichaamsdeel	tanden
fres003pefr01_01.TEI.2.text.body.div.div.sp.1068.s.5	Woede	Lichaamswerking	verscheurje
fres003pefr01_01.TEI.2.text.body.div.div.sp.1089.s.2	Woede	EmotioneleHandeling	verlies van spyt myn zinnen
fres003pefr01_01.TEI.2.text.body.div.div.sp.1089.s.2	Woede	Emotie	spyt
fres003pefr01_01.TEI.2.text.body.div.div.sp.1182.s.3	Woede	Emotie	kwaed
fres003pefr01_01.TEI.2.text.body.div.div.sp.1195.s.2	Overig	Emotie	weetzugtig
fres003pefr01_01.TEI.2.text.body.div.div.sp.1447.s.2	Angst	Lichaamswerking	besturven
fres003pefr01_01.TEI.2.text.body.div.div.sp.1447.s.2	Angst	Emotie	schrik
fres003pefr01_01.TEI.2.text.body.div.div.sp.1503.s.2	Angst	Emotie	benaaut
fres003pefr01_01.TEI.2.text.body.div.div.sp.1539.s.4	Mededogen	Emotie	mêedogen
fres003pefr01_01.TEI.2.text.body.div.div.sp.1580.s.4	Angst	Emotie	schrik
fres003pefr01_01.TEI.2.text.body.div.div.sp.218.s.2	Angst	Emotie	vrees
fres003pefr01_01.TEI.2.text.body.div.div.sp.271.s.2	Woede	EmotioneleHandeling	op-scheuren
fres003pefr01_01.TEI.2.text.body.div.div.sp.340.s.2	Overig	Emotie	nieuwsgierigheid
fres003pefr01_01.TEI.2.text.body.div.div.sp.498.s.2	Woede	Emotie	spyt
fres003pefr01_01.TEI.2.text.body.div.div.sp.563.s.3	Angst	Lichaamswerking	bezwyk
fres003pefr01_01.TEI.2.text.body.div.div.sp.656.s.3	Angst	Emotie	vrees
fres003pefr01_01.TEI.2.text.body.div.div.sp.676.s.2	Angst	Emotie	angstig
fres003pefr01_01.TEI.2.text.body.div.div.sp.680.s.3	Angst	Emotie	vreesje
fres003pefr01_01.TEI.2.text.body.div.div.sp.805.s.3	Angst	Emotie	vrees
fres003pefr01_01.TEI.2.text.body.div.div.sp.805.s.3	Angst	Emotie	schroomen
fres003pefr01_01.TEI.2.text.body.div.div.sp.816.s.3	Angst	Emotie	verschrik'lyk
fres003pefr01_01.TEI.2.text.body.div.div.sp.816.s.5	Angst	Emotie	vreezen
fres003pefr01_01.TEI.2.text.body.div.div.sp.816.s.8	Angst	Lichaamswerking	hartlyvigheid
fres003pefr01_01.TEI.2.text.body.div.div.sp.902.s.2	Walging	Emotie	walg
